,date,product,unit,value,decimals,consumer price index,value_norm
9006,2011-01-01,"Soup, canned, 284 millilitres",Dollars,0.99,2,117.8,0.008404074702886248
9007,2011-01-01,"Baby food, 128 millilitres",Dollars,0.79,2,117.8,0.006706281833616299
9008,2011-01-01,"Peanut butter, 500 grams",Dollars,2.95,2,117.8,0.02504244482173175
9009,2011-01-01,Paper towels (2 rolls),Dollars,2.37,2,117.8,0.020118845500848897
9010,2011-01-01,Facial tissue (200 tissues),Dollars,2.14,2,117.8,0.018166383701188456
9011,2011-01-01,Bathroom tissue (4 rolls),Dollars,2.3,2,117.8,0.019524617996604415
9012,2011-01-01,"Shampoo, 300 millilitres",Dollars,3.35,2,117.8,0.028438030560271648
9013,2011-01-01,"Deodorant, 60 grams",Dollars,3.83,2,117.8,0.032512733446519525
9014,2011-01-01,"Toothpaste, 100 millilitres",Dollars,1.98,2,117.8,0.016808149405772497
9015,2011-01-01,Cigarettes (200),Dollars,82.08,2,117.8,0.6967741935483871
9016,2011-02-01,"Round steak, 1 kilogram",Dollars,13.06,2,118.1,0.11058425063505505
9017,2011-02-01,"Sirloin steak, 1 kilogram",Dollars,15.56,2,118.1,0.13175275190516514
9018,2011-02-01,"Prime rib roast, 1 kilogram",Dollars,21.04,2,118.1,0.17815410668924642
9019,2011-02-01,"Blade roast, 1 kilogram",Dollars,9.95,2,118.1,0.0842506350550381
9020,2011-02-01,"Stewing beef, 1 kilogram",Dollars,9.81,2,118.1,0.08306519898391194
9021,2011-02-01,"Ground beef, 1 kilogram",Dollars,7.61,2,118.1,0.06443691786621508
9022,2011-02-01,"Pork chops, 1 kilogram",Dollars,9.83,2,118.1,0.08323454699407283
9023,2011-02-01,"Chicken, 1 kilogram",Dollars,6.48,2,118.1,0.05486875529212532
9024,2011-02-01,"Bacon, 500 grams",Dollars,4.84,2,118.1,0.04098221845893311
9025,2011-02-01,"Wieners, 450 grams",Dollars,3.3,2,118.1,0.0279424216765453
9026,2011-02-01,"Canned salmon, 213 grams",Dollars,3.01,2,118.1,0.02548687552921253
9027,2011-02-01,"Butter, 454 grams",Dollars,4.29,2,118.1,0.036325148179508895
9028,2011-02-01,"Processed cheese slices, 250 grams",Dollars,2.77,2,118.1,0.023454699407281964
9029,2011-02-01,"Evaporated milk, 385 millilitres",Dollars,1.96,2,118.1,0.0165961049957663
9030,2011-02-01,"Eggs, 1 dozen",Dollars,2.76,2,118.1,0.023370025402201525
9031,2011-02-01,"Bread, 675 grams",Dollars,2.65,2,118.1,0.02243861134631668
9032,2011-02-01,"Soda crackers, 450 grams",Dollars,2.58,2,118.1,0.0218458933107536
9033,2011-02-01,"Macaroni, 500 grams",Dollars,1.34,2,118.1,0.011346316680779001
9034,2011-02-01,"Flour, 2.5 kilograms",Dollars,4.63,2,118.1,0.03920406435224386
9035,2011-02-01,"Corn flakes, 675 grams",Dollars,4.3,2,118.1,0.03640982218458933
9036,2011-02-01,"Apples, 1 kilogram",Dollars,3.14,2,118.1,0.026587637595258257
9037,2011-02-01,"Bananas, 1 kilogram",Dollars,1.67,2,118.1,0.014140558848433531
9038,2011-02-01,"Oranges, 1 kilogram",Dollars,2.53,2,118.1,0.021422523285351398
9039,2011-02-01,"Apple juice, 1.36 litres",Dollars,2.01,2,118.1,0.0170194750211685
9040,2011-02-01,"Orange juice, 1 litre",Dollars,3.86,2,118.1,0.032684165961049956
9041,2011-02-01,"Carrots, 1 kilogram",Dollars,1.6,2,118.1,0.01354784081287045
9042,2011-02-01,"Mushrooms, 1 kilogram",Dollars,7.93,2,118.1,0.06714648602878916
9043,2011-02-01,"Onions, 1 kilogram",Dollars,1.6,2,118.1,0.01354784081287045
9044,2011-02-01,"Potatoes, 4.54 kilograms",Dollars,4.66,2,118.1,0.039458086367485184
9045,2011-02-01,"French fried potatoes, frozen, 1 kilogram",Dollars,2.21,2,118.1,0.01871295512277731
9046,2011-02-01,"Baked beans, canned, 398 millilitres",Dollars,1.06,2,118.1,0.008975444538526674
9047,2011-02-01,"Tomatoes, canned, 796 millilitres",Dollars,1.56,2,118.1,0.013209144792548689
9048,2011-02-01,"Tomato juice, 1.36 litres",Dollars,2.1,2,118.1,0.017781541066892465
9049,2011-02-01,"Ketchup, 1 litre",Dollars,3.18,2,118.1,0.02692633361558002
9050,2011-02-01,"Sugar, white, 2 kilograms",Dollars,3.21,2,118.1,0.02718035563082134
9051,2011-02-01,"Coffee, roasted, 300 grams",Dollars,5.32,2,118.1,0.04504657070279425
9052,2011-02-01,"Coffee, instant, 200 grams",Dollars,5.9,2,118.1,0.04995766299745979
9053,2011-02-01,Tea (72 bags),Dollars,4.29,2,118.1,0.036325148179508895
9054,2011-02-01,"Cooking or salad oil, 1 litre",Dollars,3.97,2,118.1,0.03361558001693481
9055,2011-02-01,"Soup, canned, 284 millilitres",Dollars,0.94,2,118.1,0.007959356477561389
9056,2011-02-01,"Baby food, 128 millilitres",Dollars,0.81,2,118.1,0.006858594411515665
9057,2011-02-01,"Peanut butter, 500 grams",Dollars,2.91,2,118.1,0.02464013547840813
9058,2011-02-01,Paper towels (2 rolls),Dollars,2.37,2,118.1,0.020067739204064353
9059,2011-02-01,Facial tissue (200 tissues),Dollars,2.16,2,118.1,0.01828958509737511
9060,2011-02-01,Bathroom tissue (4 rolls),Dollars,2.26,2,118.1,0.01913632514817951
9061,2011-02-01,"Shampoo, 300 millilitres",Dollars,3.35,2,118.1,0.028365791701947505
9062,2011-02-01,"Deodorant, 60 grams",Dollars,3.93,2,118.1,0.03327688399661304
9063,2011-02-01,"Toothpaste, 100 millilitres",Dollars,1.94,2,118.1,0.01642675698560542
9064,2011-02-01,Cigarettes (200),Dollars,82.13,2,118.1,0.6954276037256563
9065,2011-03-01,"Round steak, 1 kilogram",Dollars,13.2,2,119.4,0.11055276381909547
9066,2011-03-01,"Sirloin steak, 1 kilogram",Dollars,15.54,2,119.4,0.13015075376884422
9067,2011-03-01,"Prime rib roast, 1 kilogram",Dollars,21.54,2,119.4,0.18040201005025125
9068,2011-03-01,"Blade roast, 1 kilogram",Dollars,10.16,2,119.4,0.08509212730318258
9069,2011-03-01,"Stewing beef, 1 kilogram",Dollars,9.98,2,119.4,0.08358458961474037
9070,2011-03-01,"Ground beef, 1 kilogram",Dollars,7.99,2,119.4,0.0669179229480737
9071,2011-03-01,"Pork chops, 1 kilogram",Dollars,9.98,2,119.4,0.08358458961474037
9072,2011-03-01,"Chicken, 1 kilogram",Dollars,6.51,2,119.4,0.05452261306532663
9073,2011-03-01,"Bacon, 500 grams",Dollars,4.85,2,119.4,0.04061976549413735
9074,2011-03-01,"Wieners, 450 grams",Dollars,3.31,2,119.4,0.027721943048576215
9075,2011-03-01,"Canned salmon, 213 grams",Dollars,3.1,2,119.4,0.025963149078726967
9076,2011-03-01,"Butter, 454 grams",Dollars,4.37,2,119.4,0.03659966499162479
9077,2011-03-01,"Processed cheese slices, 250 grams",Dollars,2.8,2,119.4,0.023450586264656615
9078,2011-03-01,"Evaporated milk, 385 millilitres",Dollars,1.94,2,119.4,0.01624790619765494
9079,2011-03-01,"Eggs, 1 dozen",Dollars,2.74,2,119.4,0.022948073701842545
9080,2011-03-01,"Bread, 675 grams",Dollars,2.66,2,119.4,0.022278056951423784
9081,2011-03-01,"Soda crackers, 450 grams",Dollars,2.59,2,119.4,0.021691792294807367
9082,2011-03-01,"Macaroni, 500 grams",Dollars,1.34,2,119.4,0.011222780569514238
9083,2011-03-01,"Flour, 2.5 kilograms",Dollars,4.79,2,119.4,0.04011725293132328
9084,2011-03-01,"Corn flakes, 675 grams",Dollars,4.15,2,119.4,0.0347571189279732
9085,2011-03-01,"Apples, 1 kilogram",Dollars,3.15,2,119.4,0.02638190954773869
9086,2011-03-01,"Bananas, 1 kilogram",Dollars,1.7,2,119.4,0.01423785594639866
9087,2011-03-01,"Oranges, 1 kilogram",Dollars,2.43,2,119.4,0.02035175879396985
9088,2011-03-01,"Apple juice, 1.36 litres",Dollars,2.06,2,119.4,0.01725293132328308
9089,2011-03-01,"Orange juice, 1 litre",Dollars,3.86,2,119.4,0.03232830820770519
9090,2011-03-01,"Carrots, 1 kilogram",Dollars,1.82,2,119.4,0.015242881072026801
9091,2011-03-01,"Mushrooms, 1 kilogram",Dollars,7.8,2,119.4,0.06532663316582914
9092,2011-03-01,"Onions, 1 kilogram",Dollars,1.7,2,119.4,0.01423785594639866
9093,2011-03-01,"Potatoes, 4.54 kilograms",Dollars,4.83,2,119.4,0.040452261306532664
9094,2011-03-01,"French fried potatoes, frozen, 1 kilogram",Dollars,2.25,2,119.4,0.018844221105527637
9095,2011-03-01,"Baked beans, canned, 398 millilitres",Dollars,1.08,2,119.4,0.009045226130653266
9096,2011-03-01,"Tomatoes, canned, 796 millilitres",Dollars,1.55,2,119.4,0.012981574539363484
9097,2011-03-01,"Tomato juice, 1.36 litres",Dollars,2.14,2,119.4,0.017922948073701844
9098,2011-03-01,"Ketchup, 1 litre",Dollars,3.21,2,119.4,0.026884422110552763
9099,2011-03-01,"Sugar, white, 2 kilograms",Dollars,3.2,2,119.4,0.02680067001675042
9100,2011-03-01,"Coffee, roasted, 300 grams",Dollars,5.44,2,119.4,0.045561139028475715
9101,2011-03-01,"Coffee, instant, 200 grams",Dollars,6.11,2,119.4,0.05117252931323283
9102,2011-03-01,Tea (72 bags),Dollars,4.26,2,119.4,0.035678391959798994
9103,2011-03-01,"Cooking or salad oil, 1 litre",Dollars,4.01,2,119.4,0.03358458961474037
9104,2011-03-01,"Soup, canned, 284 millilitres",Dollars,1.0,2,119.4,0.008375209380234505
9105,2011-03-01,"Baby food, 128 millilitres",Dollars,0.8,2,119.4,0.006700167504187605
9106,2011-03-01,"Peanut butter, 500 grams",Dollars,2.85,2,119.4,0.02386934673366834
9107,2011-03-01,Paper towels (2 rolls),Dollars,2.37,2,119.4,0.01984924623115578
9108,2011-03-01,Facial tissue (200 tissues),Dollars,2.14,2,119.4,0.017922948073701844
9109,2011-03-01,Bathroom tissue (4 rolls),Dollars,2.28,2,119.4,0.01909547738693467
9110,2011-03-01,"Shampoo, 300 millilitres",Dollars,3.42,2,119.4,0.028643216080402007
9111,2011-03-01,"Deodorant, 60 grams",Dollars,4.02,2,119.4,0.03366834170854271
9112,2011-03-01,"Toothpaste, 100 millilitres",Dollars,1.96,2,119.4,0.01641541038525963
9113,2011-03-01,Cigarettes (200),Dollars,82.45,2,119.4,0.690536013400335
9114,2011-04-01,"Round steak, 1 kilogram",Dollars,13.29,2,119.8,0.11093489148580968
9115,2011-04-01,"Sirloin steak, 1 kilogram",Dollars,16.15,2,119.8,0.13480801335559264
9116,2011-04-01,"Prime rib roast, 1 kilogram",Dollars,20.96,2,119.8,0.17495826377295493
9117,2011-04-01,"Blade roast, 1 kilogram",Dollars,10.53,2,119.8,0.08789649415692821
9118,2011-04-01,"Stewing beef, 1 kilogram",Dollars,10.25,2,119.8,0.08555926544240401
9119,2011-04-01,"Ground beef, 1 kilogram",Dollars,8.2,2,119.8,0.0684474123539232
9120,2011-04-01,"Pork chops, 1 kilogram",Dollars,10.06,2,119.8,0.08397328881469115
9121,2011-04-01,"Chicken, 1 kilogram",Dollars,6.56,2,119.8,0.05475792988313856
9122,2011-04-01,"Bacon, 500 grams",Dollars,4.92,2,119.8,0.04106844741235392
9123,2011-04-01,"Wieners, 450 grams",Dollars,3.41,2,119.8,0.028464106844741238
9124,2011-04-01,"Canned salmon, 213 grams",Dollars,3.06,2,119.8,0.025542570951585977
9125,2011-04-01,"Butter, 454 grams",Dollars,4.34,2,119.8,0.03622704507512521
9126,2011-04-01,"Processed cheese slices, 250 grams",Dollars,2.73,2,119.8,0.02278797996661102
9127,2011-04-01,"Evaporated milk, 385 millilitres",Dollars,1.93,2,119.8,0.016110183639399
9128,2011-04-01,"Eggs, 1 dozen",Dollars,2.8,2,119.8,0.02337228714524207
9129,2011-04-01,"Bread, 675 grams",Dollars,2.81,2,119.8,0.023455759599332222
9130,2011-04-01,"Soda crackers, 450 grams",Dollars,2.68,2,119.8,0.02237061769616027
9131,2011-04-01,"Macaroni, 500 grams",Dollars,1.41,2,119.8,0.011769616026711185
9132,2011-04-01,"Flour, 2.5 kilograms",Dollars,4.81,2,119.8,0.04015025041736227
9133,2011-04-01,"Corn flakes, 675 grams",Dollars,4.28,2,119.8,0.03572621035058431
9134,2011-04-01,"Apples, 1 kilogram",Dollars,3.29,2,119.8,0.027462437395659435
9135,2011-04-01,"Bananas, 1 kilogram",Dollars,1.73,2,119.8,0.014440734557595994
9136,2011-04-01,"Oranges, 1 kilogram",Dollars,2.37,2,119.8,0.01978297161936561
9137,2011-04-01,"Apple juice, 1.36 litres",Dollars,2.04,2,119.8,0.01702838063439065
9138,2011-04-01,"Orange juice, 1 litre",Dollars,3.92,2,119.8,0.032721202003338896
9139,2011-04-01,"Carrots, 1 kilogram",Dollars,2.11,2,119.8,0.017612687813021704
9140,2011-04-01,"Mushrooms, 1 kilogram",Dollars,7.75,2,119.8,0.06469115191986645
9141,2011-04-01,"Onions, 1 kilogram",Dollars,1.68,2,119.8,0.014023372287145243
9142,2011-04-01,"Potatoes, 4.54 kilograms",Dollars,4.88,2,119.8,0.04073455759599332
9143,2011-04-01,"French fried potatoes, frozen, 1 kilogram",Dollars,2.3,2,119.8,0.019198664440734557
9144,2011-04-01,"Baked beans, canned, 398 millilitres",Dollars,1.1,2,119.8,0.009181969949916529
9145,2011-04-01,"Tomatoes, canned, 796 millilitres",Dollars,1.52,2,119.8,0.012687813021702838
9146,2011-04-01,"Tomato juice, 1.36 litres",Dollars,2.13,2,119.8,0.017779632721202004
9147,2011-04-01,"Ketchup, 1 litre",Dollars,3.2,2,119.8,0.02671118530884808
9148,2011-04-01,"Sugar, white, 2 kilograms",Dollars,3.22,2,119.8,0.02687813021702838
9149,2011-04-01,"Coffee, roasted, 300 grams",Dollars,5.6,2,119.8,0.04674457429048414
9150,2011-04-01,"Coffee, instant, 200 grams",Dollars,6.11,2,119.8,0.051001669449081806
9151,2011-04-01,Tea (72 bags),Dollars,4.34,2,119.8,0.03622704507512521
9152,2011-04-01,"Cooking or salad oil, 1 litre",Dollars,4.08,2,119.8,0.0340567612687813
9153,2011-04-01,"Soup, canned, 284 millilitres",Dollars,1.0,2,119.8,0.008347245409015025
9154,2011-04-01,"Baby food, 128 millilitres",Dollars,0.8,2,119.8,0.00667779632721202
9155,2011-04-01,"Peanut butter, 500 grams",Dollars,2.94,2,119.8,0.024540901502504174
9156,2011-04-01,Paper towels (2 rolls),Dollars,2.42,2,119.8,0.02020033388981636
9157,2011-04-01,Facial tissue (200 tissues),Dollars,2.14,2,119.8,0.017863105175292156
9158,2011-04-01,Bathroom tissue (4 rolls),Dollars,2.24,2,119.8,0.01869782971619366
9159,2011-04-01,"Shampoo, 300 millilitres",Dollars,3.5,2,119.8,0.02921535893155259
9160,2011-04-01,"Deodorant, 60 grams",Dollars,4.06,2,119.8,0.033889816360601
9161,2011-04-01,"Toothpaste, 100 millilitres",Dollars,2.01,2,119.8,0.016777963272120198
9162,2011-04-01,Cigarettes (200),Dollars,82.9,2,119.8,0.6919866444073456
9163,2011-05-01,"Round steak, 1 kilogram",Dollars,13.44,2,120.6,0.11144278606965174
9164,2011-05-01,"Sirloin steak, 1 kilogram",Dollars,16.13,2,120.6,0.13374792703150912
9165,2011-05-01,"Prime rib roast, 1 kilogram",Dollars,22.44,2,120.6,0.18606965174129356
9166,2011-05-01,"Blade roast, 1 kilogram",Dollars,10.77,2,120.6,0.08930348258706468
9167,2011-05-01,"Stewing beef, 1 kilogram",Dollars,10.55,2,120.6,0.08747927031509121
9168,2011-05-01,"Ground beef, 1 kilogram",Dollars,8.24,2,120.6,0.06832504145936982
9169,2011-05-01,"Pork chops, 1 kilogram",Dollars,10.11,2,120.6,0.08383084577114427
9170,2011-05-01,"Chicken, 1 kilogram",Dollars,6.57,2,120.6,0.054477611940298515
9171,2011-05-01,"Bacon, 500 grams",Dollars,5.02,2,120.6,0.041625207296849084
9172,2011-05-01,"Wieners, 450 grams",Dollars,3.25,2,120.6,0.026948590381426205
9173,2011-05-01,"Canned salmon, 213 grams",Dollars,2.97,2,120.6,0.024626865671641796
9174,2011-05-01,"Butter, 454 grams",Dollars,4.38,2,120.6,0.03631840796019901
9175,2011-05-01,"Processed cheese slices, 250 grams",Dollars,2.79,2,120.6,0.023134328358208958
9176,2011-05-01,"Evaporated milk, 385 millilitres",Dollars,1.99,2,120.6,0.016500829187396353
9177,2011-05-01,"Eggs, 1 dozen",Dollars,2.85,2,120.6,0.023631840796019904
9178,2011-05-01,"Bread, 675 grams",Dollars,2.85,2,120.6,0.023631840796019904
9179,2011-05-01,"Soda crackers, 450 grams",Dollars,2.68,2,120.6,0.022222222222222223
9180,2011-05-01,"Macaroni, 500 grams",Dollars,1.4,2,120.6,0.011608623548922056
9181,2011-05-01,"Flour, 2.5 kilograms",Dollars,4.94,2,120.6,0.04096185737976783
9182,2011-05-01,"Corn flakes, 675 grams",Dollars,4.53,2,120.6,0.03756218905472637
9183,2011-05-01,"Apples, 1 kilogram",Dollars,3.29,2,120.6,0.027280265339966834
9184,2011-05-01,"Bananas, 1 kilogram",Dollars,1.71,2,120.6,0.014179104477611941
9185,2011-05-01,"Oranges, 1 kilogram",Dollars,2.5,2,120.6,0.020729684908789386
9186,2011-05-01,"Apple juice, 1.36 litres",Dollars,2.11,2,120.6,0.01749585406301824
9187,2011-05-01,"Orange juice, 1 litre",Dollars,4.0,2,120.6,0.03316749585406302
9188,2011-05-01,"Carrots, 1 kilogram",Dollars,2.29,2,120.6,0.01898839137645108
9189,2011-05-01,"Mushrooms, 1 kilogram",Dollars,7.94,2,120.6,0.0658374792703151
9190,2011-05-01,"Onions, 1 kilogram",Dollars,1.68,2,120.6,0.013930348258706468
9191,2011-05-01,"Potatoes, 4.54 kilograms",Dollars,4.95,2,120.6,0.041044776119402986
9192,2011-05-01,"French fried potatoes, frozen, 1 kilogram",Dollars,2.29,2,120.6,0.01898839137645108
9193,2011-05-01,"Baked beans, canned, 398 millilitres",Dollars,1.09,2,120.6,0.009038142620232174
9194,2011-05-01,"Tomatoes, canned, 796 millilitres",Dollars,1.55,2,120.6,0.01285240464344942
9195,2011-05-01,"Tomato juice, 1.36 litres",Dollars,2.18,2,120.6,0.018076285240464347
9196,2011-05-01,"Ketchup, 1 litre",Dollars,2.87,2,120.6,0.023797678275290217
9197,2011-05-01,"Sugar, white, 2 kilograms",Dollars,3.23,2,120.6,0.026782752902155888
9198,2011-05-01,"Coffee, roasted, 300 grams",Dollars,5.6,2,120.6,0.04643449419568822
9199,2011-05-01,"Coffee, instant, 200 grams",Dollars,6.21,2,120.6,0.05149253731343284
9200,2011-05-01,Tea (72 bags),Dollars,4.39,2,120.6,0.03640132669983416
9201,2011-05-01,"Cooking or salad oil, 1 litre",Dollars,4.11,2,120.6,0.03407960199004976
9202,2011-05-01,"Soup, canned, 284 millilitres",Dollars,1.01,2,120.6,0.008374792703150913
9203,2011-05-01,"Baby food, 128 millilitres",Dollars,0.8,2,120.6,0.006633499170812605
9204,2011-05-01,"Peanut butter, 500 grams",Dollars,2.98,2,120.6,0.02470978441127695
9205,2011-05-01,Paper towels (2 rolls),Dollars,2.47,2,120.6,0.020480928689883916
9206,2011-05-01,Facial tissue (200 tissues),Dollars,2.23,2,120.6,0.018490878938640133
9207,2011-05-01,Bathroom tissue (4 rolls),Dollars,2.25,2,120.6,0.01865671641791045
9208,2011-05-01,"Shampoo, 300 millilitres",Dollars,3.53,2,120.6,0.029270315091210614
9209,2011-05-01,"Deodorant, 60 grams",Dollars,3.79,2,120.6,0.03142620232172471
9210,2011-05-01,"Toothpaste, 100 millilitres",Dollars,2.05,2,120.6,0.016998341625207296
9211,2011-05-01,Cigarettes (200),Dollars,83.53,2,120.6,0.692620232172471
9212,2011-06-01,"Round steak, 1 kilogram",Dollars,13.71,2,119.8,0.114440734557596
9213,2011-06-01,"Sirloin steak, 1 kilogram",Dollars,16.37,2,119.8,0.13664440734557598
9214,2011-06-01,"Prime rib roast, 1 kilogram",Dollars,22.89,2,119.8,0.19106844741235393
9215,2011-06-01,"Blade roast, 1 kilogram",Dollars,10.95,2,119.8,0.09140233722871452
9216,2011-06-01,"Stewing beef, 1 kilogram",Dollars,10.57,2,119.8,0.08823038397328882
9217,2011-06-01,"Ground beef, 1 kilogram",Dollars,8.23,2,119.8,0.06869782971619366
9218,2011-06-01,"Pork chops, 1 kilogram",Dollars,9.97,2,119.8,0.08322203672787981
9219,2011-06-01,"Chicken, 1 kilogram",Dollars,6.7,2,119.8,0.05592654424040067
9220,2011-06-01,"Bacon, 500 grams",Dollars,5.11,2,119.8,0.04265442404006678
9221,2011-06-01,"Wieners, 450 grams",Dollars,3.28,2,119.8,0.02737896494156928
9222,2011-06-01,"Canned salmon, 213 grams",Dollars,3.1,2,119.8,0.02587646076794658
9223,2011-06-01,"Butter, 454 grams",Dollars,4.33,2,119.8,0.03614357262103506
9224,2011-06-01,"Processed cheese slices, 250 grams",Dollars,2.79,2,119.8,0.023288814691151922
9225,2011-06-01,"Evaporated milk, 385 millilitres",Dollars,1.99,2,119.8,0.0166110183639399
9226,2011-06-01,"Eggs, 1 dozen",Dollars,2.85,2,119.8,0.023789649415692823
9227,2011-06-01,"Bread, 675 grams",Dollars,2.85,2,119.8,0.023789649415692823
9228,2011-06-01,"Soda crackers, 450 grams",Dollars,2.69,2,119.8,0.022454090150250416
9229,2011-06-01,"Macaroni, 500 grams",Dollars,1.43,2,119.8,0.011936560934891486
9230,2011-06-01,"Flour, 2.5 kilograms",Dollars,5.15,2,119.8,0.04298831385642738
9231,2011-06-01,"Corn flakes, 675 grams",Dollars,4.5,2,119.8,0.037562604340567615
9232,2011-06-01,"Apples, 1 kilogram",Dollars,3.36,2,119.8,0.028046744574290485
9233,2011-06-01,"Bananas, 1 kilogram",Dollars,1.72,2,119.8,0.014357262103505844
9234,2011-06-01,"Oranges, 1 kilogram",Dollars,2.69,2,119.8,0.022454090150250416
9235,2011-06-01,"Apple juice, 1.36 litres",Dollars,2.06,2,119.8,0.01719532554257095
9236,2011-06-01,"Orange juice, 1 litre",Dollars,4.01,2,119.8,0.03347245409015025
9237,2011-06-01,"Carrots, 1 kilogram",Dollars,2.29,2,119.8,0.01911519198664441
9238,2011-06-01,"Mushrooms, 1 kilogram",Dollars,8.09,2,119.8,0.06752921535893155
9239,2011-06-01,"Onions, 1 kilogram",Dollars,1.71,2,119.8,0.014273789649415693
9240,2011-06-01,"Potatoes, 4.54 kilograms",Dollars,5.24,2,119.8,0.04373956594323873
9241,2011-06-01,"French fried potatoes, frozen, 1 kilogram",Dollars,2.24,2,119.8,0.01869782971619366
9242,2011-06-01,"Baked beans, canned, 398 millilitres",Dollars,1.11,2,119.8,0.00926544240400668
9243,2011-06-01,"Tomatoes, canned, 796 millilitres",Dollars,1.58,2,119.8,0.01318864774624374
9244,2011-06-01,"Tomato juice, 1.36 litres",Dollars,2.16,2,119.8,0.018030050083472457
9245,2011-06-01,"Ketchup, 1 litre",Dollars,3.0,2,119.8,0.025041736227045076
9246,2011-06-01,"Sugar, white, 2 kilograms",Dollars,3.19,2,119.8,0.02662771285475793
9247,2011-06-01,"Coffee, roasted, 300 grams",Dollars,5.79,2,119.8,0.048330550918197
9248,2011-06-01,"Coffee, instant, 200 grams",Dollars,6.26,2,119.8,0.052253756260434055
9249,2011-06-01,Tea (72 bags),Dollars,4.4,2,119.8,0.036727879799666116
9250,2011-06-01,"Cooking or salad oil, 1 litre",Dollars,4.14,2,119.8,0.0345575959933222
9251,2011-06-01,"Soup, canned, 284 millilitres",Dollars,1.03,2,119.8,0.008597662771285475
9252,2011-06-01,"Baby food, 128 millilitres",Dollars,0.8,2,119.8,0.00667779632721202
9253,2011-06-01,"Peanut butter, 500 grams",Dollars,3.0,2,119.8,0.025041736227045076
9254,2011-06-01,Paper towels (2 rolls),Dollars,2.42,2,119.8,0.02020033388981636
9255,2011-06-01,Facial tissue (200 tissues),Dollars,2.21,2,119.8,0.018447412353923207
9256,2011-06-01,Bathroom tissue (4 rolls),Dollars,2.28,2,119.8,0.019031719532554257
9257,2011-06-01,"Shampoo, 300 millilitres",Dollars,3.55,2,119.8,0.02963272120200334
9258,2011-06-01,"Deodorant, 60 grams",Dollars,3.91,2,119.8,0.03263772954924875
9259,2011-06-01,"Toothpaste, 100 millilitres",Dollars,2.08,2,119.8,0.01736227045075125
9260,2011-06-01,Cigarettes (200),Dollars,83.56,2,119.8,0.6974958263772956
9261,2011-07-01,"Round steak, 1 kilogram",Dollars,13.67,2,120.0,0.11391666666666667
9262,2011-07-01,"Sirloin steak, 1 kilogram",Dollars,15.9,2,120.0,0.1325
9263,2011-07-01,"Prime rib roast, 1 kilogram",Dollars,22.26,2,120.0,0.18550000000000003
9264,2011-07-01,"Blade roast, 1 kilogram",Dollars,10.95,2,120.0,0.09125
9265,2011-07-01,"Stewing beef, 1 kilogram",Dollars,10.58,2,120.0,0.08816666666666667
9266,2011-07-01,"Ground beef, 1 kilogram",Dollars,8.34,2,120.0,0.06949999999999999
9267,2011-07-01,"Pork chops, 1 kilogram",Dollars,10.04,2,120.0,0.08366666666666665
9268,2011-07-01,"Chicken, 1 kilogram",Dollars,6.8,2,120.0,0.056666666666666664
9269,2011-07-01,"Bacon, 500 grams",Dollars,5.13,2,120.0,0.042749999999999996
9270,2011-07-01,"Wieners, 450 grams",Dollars,3.3,2,120.0,0.0275
9271,2011-07-01,"Canned salmon, 213 grams",Dollars,3.17,2,120.0,0.026416666666666665
9272,2011-07-01,"Butter, 454 grams",Dollars,4.36,2,120.0,0.036333333333333336
9273,2011-07-01,"Processed cheese slices, 250 grams",Dollars,2.78,2,120.0,0.023166666666666665
9274,2011-07-01,"Evaporated milk, 385 millilitres",Dollars,1.95,2,120.0,0.01625
9275,2011-07-01,"Eggs, 1 dozen",Dollars,2.95,2,120.0,0.024583333333333336
9276,2011-07-01,"Bread, 675 grams",Dollars,2.82,2,120.0,0.0235
9277,2011-07-01,"Soda crackers, 450 grams",Dollars,2.76,2,120.0,0.023
9278,2011-07-01,"Macaroni, 500 grams",Dollars,1.43,2,120.0,0.011916666666666666
9279,2011-07-01,"Flour, 2.5 kilograms",Dollars,5.13,2,120.0,0.042749999999999996
9280,2011-07-01,"Corn flakes, 675 grams",Dollars,4.47,2,120.0,0.03725
9281,2011-07-01,"Apples, 1 kilogram",Dollars,3.49,2,120.0,0.029083333333333336
9282,2011-07-01,"Bananas, 1 kilogram",Dollars,1.71,2,120.0,0.01425
9283,2011-07-01,"Oranges, 1 kilogram",Dollars,2.95,2,120.0,0.024583333333333336
9284,2011-07-01,"Apple juice, 1.36 litres",Dollars,2.1,2,120.0,0.0175
9285,2011-07-01,"Orange juice, 1 litre",Dollars,3.96,2,120.0,0.033
9286,2011-07-01,"Carrots, 1 kilogram",Dollars,2.2,2,120.0,0.018333333333333333
9287,2011-07-01,"Mushrooms, 1 kilogram",Dollars,8.25,2,120.0,0.06875
9288,2011-07-01,"Onions, 1 kilogram",Dollars,1.78,2,120.0,0.014833333333333334
9289,2011-07-01,"Potatoes, 4.54 kilograms",Dollars,6.05,2,120.0,0.050416666666666665
9290,2011-07-01,"French fried potatoes, frozen, 1 kilogram",Dollars,2.31,2,120.0,0.01925
9291,2011-07-01,"Baked beans, canned, 398 millilitres",Dollars,1.09,2,120.0,0.009083333333333334
9292,2011-07-01,"Tomatoes, canned, 796 millilitres",Dollars,1.58,2,120.0,0.013166666666666667
9293,2011-07-01,"Tomato juice, 1.36 litres",Dollars,2.15,2,120.0,0.017916666666666668
9294,2011-07-01,"Ketchup, 1 litre",Dollars,2.93,2,120.0,0.024416666666666666
